year,age,gender,geography,befolkning
2006,55,M,Helseregion Sør-Øst,82796
2006,55,M,Helseregion Vest,29506
2006,55,M,Akershus,15548
2006,55,M,Aust-Agder,3638
2006,55,M,Buskerud,8355
2006,55,M,Finnmark,2725
2006,55,M,Hedmark,6893
2006,55,M,Hordaland,14076
2006,55,M,Møre og Romsdal,8470
2006,55,M,Nordland,8140
2006,55,M,Nord-Trøndelag,4474
2006,55,M,Oppland,6440
2006,55,M,Oslo,14986
2006,55,M,Rogaland,11827
2006,55,M,Sogn og Fjordane,3604
2006,55,M,Sør-Trøndelag,8664
2006,55,M,Telemark,5704
2006,55,M,Troms,5342
2006,55,M,Vest-Agder,4893
2006,55,M,Vestfold,7470
2006,55,M,Østfold,8868
2006,60,F,Hele landet,130780
2006,60,F,Helseregion Midt-Norge,18444
2006,60,F,Helseregion Nord-Norge,13001
2006,60,F,Helseregion Sør-Øst,75274
2006,60,F,Helseregion Vest,24061
2006,60,F,Akershus,14666
2006,60,F,Aust-Agder,3047
2006,60,F,Buskerud,7575
2006,60,F,Finnmark,1850
2006,60,F,Hedmark,6111
2006,60,F,Hordaland,11674
2006,60,F,Møre og Romsdal,6830
2006,60,F,Nordland,6874
2006,60,F,Nord-Trøndelag,3909
2006,60,F,Oppland,5901
2006,60,F,Oslo,13620
2006,60,F,Rogaland,9610
2006,60,F,Sogn og Fjordane,2777
2006,60,F,Sør-Trøndelag,7704
2006,60,F,Telemark,5172
2006,60,F,Troms,4277
2006,60,F,Vest-Agder,4356
2006,60,F,Vestfold,6626
2006,60,F,Østfold,8198
2006,60,M,Hele landet,132374
2006,60,M,Helseregion Midt-Norge,18946
2006,60,M,Helseregion Nord-Norge,13904
2006,60,M,Helseregion Sør-Øst,74562
2006,60,M,Helseregion Vest,24961
2006,60,M,Akershus,14572
2006,60,M,Aust-Agder,3110
2006,60,M,Buskerud,7566
2006,60,M,Finnmark,2110
2006,60,M,Hedmark,6026
2006,60,M,Hordaland,11998
2006,60,M,Møre og Romsdal,7192
2006,60,M,Nordland,7319
2006,60,M,Nord-Trøndelag,3938
2006,60,M,Oppland,5726
2006,60,M,Oslo,13459
2006,60,M,Rogaland,9930
2006,60,M,Sogn og Fjordane,3033
2006,60,M,Sør-Trøndelag,7816
2006,60,M,Telemark,5239
2006,60,M,Troms,4474
2006,60,M,Vest-Agder,4245
2006,60,M,Vestfold,6538
2006,60,M,Østfold,8082
2006,65,F,Hele landet,93680
2006,65,F,Helseregion Midt-Norge,13057
2006,65,F,Helseregion Nord-Norge,9600
2006,65,F,Helseregion Sør-Øst,53166
2006,65,F,Helseregion Vest,17856
2006,65,F,Akershus,10014
2006,65,F,Aust-Agder,2137
2006,65,F,Buskerud,5266
2006,65,F,Finnmark,1396
2006,65,F,Hedmark,4442
2006,65,F,Hordaland,8864
2006,65,F,Møre og Romsdal,4930
2006,65,F,Nordland,5164
2006,65,F,Nord-Trøndelag,2768
2006,65,F,Oppland,4362
2006,65,F,Oslo,8984
2006,65,F,Rogaland,6902
2006,65,F,Sogn og Fjordane,2090
2006,65,F,Sør-Trøndelag,5360
2006,65,F,Telemark,3649
2006,65,F,Troms,3040
2006,65,F,Vest-Agder,3312
2006,65,F,Vestfold,5106
2006,65,F,Østfold,5896
2006,65,M,Hele landet,88305
2006,65,M,Helseregion Midt-Norge,12734
2006,65,M,Helseregion Nord-Norge,9904
2006,65,M,Helseregion Sør-Øst,48750
2006,65,M,Helseregion Vest,16917
2006,65,M,Akershus,9197
2006,65,M,Aust-Agder,2108
2006,65,M,Buskerud,4953
2006,65,M,Finnmark,1538
2006,65,M,Hedmark,4198
2006,65,M,Hordaland,8225
2006,65,M,Møre og Romsdal,4836
2006,65,M,Nordland,5204
2006,65,M,Nord-Trøndelag,2776
2006,65,M,Oppland,4052
2006,65,M,Oslo,8020
2006,65,M,Rogaland,6501
2006,65,M,Sogn og Fjordane,2191
2006,65,M,Sør-Trøndelag,5122
2006,65,M,Telemark,3356
2006,65,M,Troms,3162
2006,65,M,Vest-Agder,2929
2006,65,M,Vestfold,4563
2006,65,M,Østfold,5374
2006,70,F,Hele landet,80537
2006,70,F,Helseregion Midt-Norge,11519
2006,70,F,Helseregion Nord-Norge,8326
2006,70,F,Helseregion Sør-Øst,45001
2006,70,F,Helseregion Vest,15691
2006,70,F,Akershus,8123
2006,70,F,Aust-Agder,1780
2006,70,F,Buskerud,4400
2006,70,F,Finnmark,1257
2006,70,F,Hedmark,4004
2006,70,F,Hordaland,7723
2006,70,F,Møre og Romsdal,4491
2006,70,F,Nordland,4507
2006,70,F,Nord-Trøndelag,2366
2006,70,F,Oppland,3729
2006,70,F,Oslo,7706
2006,70,F,Rogaland,5962
2006,70,F,Sogn og Fjordane,2006
2006,70,F,Sør-Trøndelag,4662
2006,70,F,Telemark,3106
2006,70,F,Troms,2562
2006,70,F,Vest-Agder,2798
2006,70,F,Vestfold,4360
2006,70,F,Østfold,4998
2006,70,M,Hele landet,69779
2006,70,M,Helseregion Midt-Norge,10140
2006,70,M,Helseregion Nord-Norge,7537
2006,70,M,Helseregion Sør-Øst,38385
2006,70,M,Helseregion Vest,13716
2006,70,M,Akershus,6986
2006,70,M,Aust-Agder,1686
2006,70,M,Buskerud,3763
2006,70,M,Finnmark,1178
2006,70,M,Hedmark,3518
2006,70,M,Hordaland,6620
2006,70,M,Møre og Romsdal,3988
2006,70,M,Nordland,4084
2006,70,M,Nord-Trøndelag,2171
2006,70,M,Oppland,3411
2006,70,M,Oslo,5834
2006,70,M,Rogaland,5267
2006,70,M,Sogn og Fjordane,1830
2006,70,M,Sør-Trøndelag,3982
2006,70,M,Telemark,2704
2006,70,M,Troms,2276
2006,70,M,Vest-Agder,2507
2006,70,M,Vestfold,3648
2006,70,M,Østfold,4327
2006,75,F,Hele landet,78904
2006,75,F,Helseregion Midt-Norge,11588
2006,75,F,Helseregion Nord-Norge,8106
2006,75,F,Helseregion Sør-Øst,44284
2006,75,F,Helseregion Vest,14928
2006,75,F,Akershus,7679
2006,75,F,Aust-Agder,1674
2006,75,F,Buskerud,4254
2006,75,F,Finnmark,1170
2006,75,F,Hedmark,4083
2006,75,F,Hordaland,7478
2006,75,F,Møre og Romsdal,4655
2006,75,F,Nordland,4509
2006,75,F,Nord-Trøndelag,2366
2006,75,F,Oppland,3793
2006,75,F,Oslo,8016
2006,75,F,Rogaland,5531
2006,75,F,Sogn og Fjordane,1918
2006,75,F,Sør-Trøndelag,4567
2006,75,F,Telemark,3236
2006,75,F,Troms,2426
2006,75,F,Vest-Agder,2670
2006,75,F,Vestfold,3889
2006,75,F,Østfold,4990
2006,75,M,Hele landet,61320
2006,75,M,Helseregion Midt-Norge,9309
2006,75,M,Helseregion Nord-Norge,6384
2006,75,M,Helseregion Sør-Øst,33940
2006,75,M,Helseregion Vest,11688
2006,75,M,Akershus,6112
2006,75,M,Aust-Agder,1326
2006,75,M,Buskerud,3359
2006,75,M,Finnmark,980
2006,75,M,Hedmark,3316
2006,75,M,Hordaland,5718
2006,75,M,Møre og Romsdal,3724
2006,75,M,Nordland,3460
2006,75,M,Nord-Trøndelag,1961
2006,75,M,Oppland,3042
2006,75,M,Oslo,5492
2006,75,M,Rogaland,4354
2006,75,M,Sogn og Fjordane,1616
2006,75,M,Sør-Trøndelag,3624
2006,75,M,Telemark,2412
2006,75,M,Troms,1944
2006,75,M,Vest-Agder,2018
2006,75,M,Vestfold,3140
2006,75,M,Østfold,3721
2006,80,F,Hele landet,72508
2006,80,F,Helseregion Midt-Norge,10660
2006,80,F,Helseregion Nord-Norge,7180
2006,80,F,Helseregion Sør-Øst,41036
2006,80,F,Helseregion Vest,13631
2006,80,F,Akershus,6377
2006,80,F,Aust-Agder,1581
2006,80,F,Buskerud,4022
2006,80,F,Finnmark,954
2006,80,F,Hedmark,3855
2006,80,F,Hordaland,6717
2006,80,F,Møre og Romsdal,4239
2006,80,F,Nordland,4054
2006,80,F,Nord-Trøndelag,2193
2006,80,F,Oppland,3585
2006,80,F,Oslo,8096
2006,80,F,Rogaland,5061
2006,80,F,Sogn og Fjordane,1853
2006,80,F,Sør-Trøndelag,4228
2006,80,F,Telemark,3161
2006,80,F,Troms,2174
2006,80,F,Vest-Agder,2461
2006,80,F,Vestfold,3580
2006,80,F,Østfold,4320
2006,80,M,Hele landet,46496
2006,80,M,Helseregion Midt-Norge,7065
2006,80,M,Helseregion Nord-Norge,4514
2006,80,M,Helseregion Sør-Øst,26186
2006,80,M,Helseregion Vest,8731
2006,80,M,Akershus,4434
2006,80,M,Aust-Agder,982
2006,80,M,Buskerud,2643
2006,80,M,Finnmark,585
2006,80,M,Hedmark,2540
2006,80,M,Hordaland,4261
2006,80,M,Møre og Romsdal,2833
2006,80,M,Nordland,2529
2006,80,M,Nord-Trøndelag,1539
2006,80,M,Oppland,2377
2006,80,M,Oslo,4420
2006,80,M,Rogaland,3240
2006,80,M,Sogn og Fjordane,1230
2006,80,M,Sør-Trøndelag,2693
2006,80,M,Telemark,2013
2006,80,M,Troms,1400
2006,80,M,Vest-Agder,1506
2006,80,M,Vestfold,2330
2006,80,M,Østfold,2942
2006,85,F,Hele landet,50777
2006,85,F,Helseregion Midt-Norge,7472
2006,85,F,Helseregion Nord-Norge,4860
2006,85,F,Helseregion Sør-Øst,28159
2006,85,F,Helseregion Vest,10286
2006,85,F,Akershus,4041
2006,85,F,Aust-Agder,1144
2006,85,F,Buskerud,2746
2006,85,F,Finnmark,559
2006,85,F,Hedmark,2441
2006,85,F,Hordaland,5074
2006,85,F,Møre og Romsdal,3148
2006,85,F,Nordland,2836
2006,85,F,Nord-Trøndelag,1470
2006,85,F,Oppland,2216
2006,85,F,Oslo,6122
2006,85,F,Rogaland,3810
2006,85,F,Sogn og Fjordane,1402
2006,85,F,Sør-Trøndelag,2854
2006,85,F,Telemark,2144
2006,85,F,Troms,1464
2006,85,F,Vest-Agder,1776
2006,85,F,Vestfold,2580
2006,85,F,Østfold,2948
2006,85,M,Hele landet,24632
2006,85,M,Helseregion Midt-Norge,3740
2006,85,M,Helseregion Nord-Norge,2222
2006,85,M,Helseregion Sør-Øst,13604
2006,85,M,Helseregion Vest,5066
2006,85,M,Akershus,2126
2006,85,M,Aust-Agder,594
2006,85,M,Buskerud,1322
2006,85,M,Finnmark,240
2006,85,M,Hedmark,1330
2006,85,M,Hordaland,2449
2006,85,M,Møre og Romsdal,1596
2006,85,M,Nordland,1338
2006,85,M,Nord-Trøndelag,782
2006,85,M,Oppland,1246
2006,85,M,Oslo,2470
2006,85,M,Rogaland,1850
2006,85,M,Sogn og Fjordane,768
2006,85,M,Sør-Trøndelag,1361
2006,85,M,Telemark,1104
2006,85,M,Troms,644
2006,85,M,Vest-Agder,859
2006,85,M,Vestfold,1234
2006,85,M,Østfold,1316
2006,90,F,Hele landet,27178
2006,90,F,Helseregion Midt-Norge,3993
2006,90,F,Helseregion Nord-Norge,2630
2006,90,F,Helseregion Sør-Øst,14832
2006,90,F,Helseregion Vest,5724
2006,90,F,Akershus,1887
2006,90,F,Aust-Agder,650
2006,90,F,Buskerud,1476
2006,90,F,Finnmark,308
2006,90,F,Hedmark,1180
2006,90,F,Hordaland,2886
2006,90,F,Møre og Romsdal,1687
2006,90,F,Nordland,1548
2006,90,F,Nord-Trøndelag,786
2006,90,F,Oppland,1156
2006,90,F,Oslo,3597
2006,90,F,Rogaland,1987
2006,90,F,Sogn og Fjordane,850
2006,90,F,Sør-Trøndelag,1520
2006,90,F,Telemark,1064
2006,90,F,Troms,773
2006,90,F,Vest-Agder,895
2006,90,F,Vestfold,1384
2006,90,F,Østfold,1544
2006,90,M,Hele landet,9151
2006,90,M,Helseregion Midt-Norge,1390
2006,90,M,Helseregion Nord-Norge,888
2006,90,M,Helseregion Sør-Øst,4955
2006,90,M,Helseregion Vest,1918
2006,90,M,Akershus,644
2006,90,M,Aust-Agder,230
2006,90,M,Buskerud,517
2006,90,M,Finnmark,106
2006,90,M,Hedmark,524
2006,90,M,Hordaland,915
2006,90,M,Møre og Romsdal,604
2006,90,M,Nordland,550
2006,90,M,Nord-Trøndelag,287
2006,90,M,Oppland,502
2006,90,M,Oslo,960
2006,90,M,Rogaland,679
2006,90,M,Sogn og Fjordane,324
2006,90,M,Sør-Trøndelag,500
2006,90,M,Telemark,387
2006,90,M,Troms,233
2006,90,M,Vest-Agder,300
2006,90,M,Vestfold,440
2006,90,M,Østfold,450
2007,Alle,F,Hele landet,2366460
2007,Alle,F,Helseregion Midt-Norge,327862
2007,Alle,F,Helseregion Nord-Norge,229650
2007,Alle,F,Helseregion Sør-Øst,1323138
2007,Alle,F,Helseregion Vest,485810
2007,Alle,F,Akershus,259176
2007,Alle,F,Aust-Agder,52908
2007,Alle,F,Buskerud,125931
2007,Alle,F,Finnmark,35630
2007,Alle,F,Hedmark,95584
2007,Alle,F,Hordaland,230115
2007,Alle,F,Møre og Romsdal,122648
2007,Alle,F,Nordland,117457
2007,Alle,F,Nord-Trøndelag,64652
2007,Alle,F,Oppland,92370
2007,Alle,F,Oslo,282262
2007,Alle,F,Rogaland,203073
2007,Alle,F,Sogn og Fjordane,52622
2007,Alle,F,Sør-Trøndelag,140560
2007,Alle,F,Telemark,84286
2007,Alle,F,Troms,76564
2007,Alle,F,Vest-Agder,82922
2007,Alle,F,Vestfold,114124
2007,Alle,F,Østfold,133576
2007,Alle,M,Hele landet,2342823
2007,Alle,M,Helseregion Midt-Norge,328681
2007,Alle,M,Helseregion Nord-Norge,232460
2007,Alle,M,Helseregion Sør-Øst,1292931
2007,Alle,M,Helseregion Vest,488752
2007,Alle,M,Akershus,254696
2007,Alle,M,Aust-Agder,52550
2007,Alle,M,Buskerud,123500
2007,Alle,M,Finnmark,36896
2007,Alle,M,Hedmark,93388
2007,Alle,M,Hordaland,229576
2007,Alle,M,Møre og Romsdal,123508
2007,Alle,M,Nordland,117749
2007,Alle,M,Nord-Trøndelag,64822
2007,Alle,M,Oppland,90968
2007,Alle,M,Oslo,272336
2007,Alle,M,Rogaland,205568
2007,Alle,M,Sogn og Fjordane,53608
2007,Alle,M,Sør-Trøndelag,140351
2007,Alle,M,Telemark,82177
2007,Alle,M,Troms,77815
2007,Alle,M,Vest-Agder,81906
2007,Alle,M,Vestfold,110991
2007,Alle,M,Østfold,130418
2007,0,F,Hele landet,128688
2007,0,F,Helseregion Midt-Norge,17518
2007,0,F,Helseregion Nord-Norge,11612
2007,0,F,Helseregion Sør-Øst,70844
2007,0,F,Helseregion Vest,28714
2007,0,F,Akershus,15117
2007,0,F,Aust-Agder,2794
2007,0,F,Buskerud,6508
2007,0,F,Finnmark,1900
2007,0,F,Hedmark,4254
2007,0,F,Hordaland,13154
2007,0,F,Møre og Romsdal,6466
2007,0,F,Nordland,5625
2007,0,F,Nord-Trøndelag,3356
2007,0,F,Oppland,4163
2007,0,F,Oslo,17538
2007,0,F,Rogaland,12692
2007,0,F,Sogn og Fjordane,2868
2007,0,F,Sør-Trøndelag,7696
2007,0,F,Telemark,3897
2007,0,F,Troms,4088
2007,0,F,Vest-Agder,4633
2007,0,F,Vestfold,5448
2007,0,F,Østfold,6492
2007,0,M,Hele landet,134598
2007,0,M,Helseregion Midt-Norge,18236
2007,0,M,Helseregion Nord-Norge,12330
2007,0,M,Helseregion Sør-Øst,74374
2007,0,M,Helseregion Vest,29657
2007,0,M,Akershus,15800
2007,0,M,Aust-Agder,2815
2007,0,M,Buskerud,6878
2007,0,M,Finnmark,1976
2007,0,M,Hedmark,4456
2007,0,M,Hordaland,13612
2007,0,M,Møre og Romsdal,6706
2007,0,M,Nordland,6054
2007,0,M,Nord-Trøndelag,3502
2007,0,M,Oppland,4408
2007,0,M,Oslo,18145
2007,0,M,Rogaland,13072
2007,0,M,Sogn og Fjordane,2973
2007,0,M,Sør-Trøndelag,8028
2007,0,M,Telemark,4100
2007,0,M,Troms,4300
2007,0,M,Vest-Agder,4718
2007,0,M,Vestfold,6037
2007,0,M,Østfold,7018
2007,5,F,Hele landet,145744
2007,5,F,Helseregion Midt-Norge,20582
2007,5,F,Helseregion Nord-Norge,14142
2007,5,F,Helseregion Sør-Øst,78503
2007,5,F,Helseregion Vest,32518
2007,5,F,Akershus,17580
2007,5,F,Aust-Agder,3258
2007,5,F,Buskerud,7486
2007,5,F,Finnmark,2404
2007,5,F,Hedmark,5296
2007,5,F,Hordaland,14974
2007,5,F,Møre og Romsdal,7810
2007,5,F,Nordland,7052
2007,5,F,Nord-Trøndelag,4137
2007,5,F,Oppland,5408
2007,5,F,Oslo,14468
2007,5,F,Rogaland,14160
2007,5,F,Sogn og Fjordane,3384
2007,5,F,Sør-Trøndelag,8634
2007,5,F,Telemark,4854
2007,5,F,Troms,4686
2007,5,F,Vest-Agder,5441
2007,5,F,Vestfold,6786
2007,5,F,Østfold,7926
2007,5,M,Hele landet,152344
2007,5,M,Helseregion Midt-Norge,21624
2007,5,M,Helseregion Nord-Norge,14947
2007,5,M,Helseregion Sør-Øst,82146
2007,5,M,Helseregion Vest,33626
2007,5,M,Akershus,18413
2007,5,M,Aust-Agder,3530
2007,5,M,Buskerud,7896
2007,5,M,Finnmark,2464
2007,5,M,Hedmark,5561
2007,5,M,Hordaland,15312
2007,5,M,Møre og Romsdal,8128
2007,5,M,Nordland,7396
2007,5,M,Nord-Trøndelag,4388
2007,5,M,Oppland,5568
2007,5,M,Oslo,15150
2007,5,M,Rogaland,14696
2007,5,M,Sogn og Fjordane,3619
2007,5,M,Sør-Trøndelag,9109
2007,5,M,Telemark,4970
2007,5,M,Troms,5086
2007,5,M,Vest-Agder,5604
2007,5,M,Vestfold,6984
2007,5,M,Østfold,8472
2007,10,F,Hele landet,152585
2007,10,F,Helseregion Midt-Norge,21814
2007,10,F,Helseregion Nord-Norge,15679
2007,10,F,Helseregion Sør-Øst,81330
2007,10,F,Helseregion Vest,33762
2007,10,F,Akershus,18047
2007,10,F,Aust-Agder,3588
2007,10,F,Buskerud,7993
2007,10,F,Finnmark,2510
2007,10,F,Hedmark,5850
2007,10,F,Hordaland,15410
2007,10,F,Møre og Romsdal,8220
2007,10,F,Nordland,8085
2007,10,F,Nord-Trøndelag,4554
2007,10,F,Oppland,5729
2007,10,F,Oslo,12984
2007,10,F,Rogaland,14614
2007,10,F,Sogn og Fjordane,3738
2007,10,F,Sør-Trøndelag,9040
2007,10,F,Telemark,5369
2007,10,F,Troms,5084
2007,10,F,Vest-Agder,5876
2007,10,F,Vestfold,7420
2007,10,F,Østfold,8474
2007,10,M,Hele landet,161160
2007,10,M,Helseregion Midt-Norge,22954
2007,10,M,Helseregion Nord-Norge,16691
2007,10,M,Helseregion Sør-Øst,85788
2007,10,M,Helseregion Vest,35728
2007,10,M,Akershus,19050
2007,10,M,Aust-Agder,3762
2007,10,M,Buskerud,8254
2007,10,M,Finnmark,2728
2007,10,M,Hedmark,6196
2007,10,M,Hordaland,16344
2007,10,M,Møre og Romsdal,8738
2007,10,M,Nordland,8468
2007,10,M,Nord-Trøndelag,4778
2007,10,M,Oppland,6000
2007,10,M,Oslo,13898
2007,10,M,Rogaland,15373
2007,10,M,Sogn og Fjordane,4011
2007,10,M,Sør-Trøndelag,9438
2007,10,M,Telemark,5532
2007,10,M,Troms,5495
2007,10,M,Vest-Agder,6130
2007,10,M,Vestfold,7915
2007,10,M,Østfold,9050
2007,15,F,Hele landet,152956
2007,15,F,Helseregion Midt-Norge,22130
2007,15,F,Helseregion Nord-Norge,15642
2007,15,F,Helseregion Sør-Øst,81779
2007,15,F,Helseregion Vest,33404
2007,15,F,Akershus,17544
2007,15,F,Aust-Agder,3611
2007,15,F,Buskerud,7988
2007,15,F,Finnmark,2466
2007,15,F,Hedmark,6065
2007,15,F,Hordaland,15356
2007,15,F,Møre og Romsdal,8474
2007,15,F,Nordland,8100
2007,15,F,Nord-Trøndelag,4530
2007,15,F,Oppland,5771
2007,15,F,Oslo,13400
2007,15,F,Rogaland,14214
2007,15,F,Sogn og Fjordane,3834
2007,15,F,Sør-Trøndelag,9127
2007,15,F,Telemark,5518
2007,15,F,Troms,5076
2007,15,F,Vest-Agder,5870
2007,15,F,Vestfold,7591
2007,15,F,Østfold,8422
2007,15,M,Hele landet,161672
2007,15,M,Helseregion Midt-Norge,23250
2007,15,M,Helseregion Nord-Norge,16877
2007,15,M,Helseregion Sør-Øst,85964
2007,15,M,Helseregion Vest,35580
2007,15,M,Akershus,18591
2007,15,M,Aust-Agder,3775
2007,15,M,Buskerud,8336
2007,15,M,Finnmark,2598
2007,15,M,Hedmark,6425
2007,15,M,Hordaland,16202
2007,15,M,Møre og Romsdal,8876
2007,15,M,Nordland,8744
2007,15,M,Nord-Trøndelag,4866
2007,15,M,Oppland,6266
2007,15,M,Oslo,13575
2007,15,M,Rogaland,15305
2007,15,M,Sogn og Fjordane,4073
2007,15,M,Sør-Trøndelag,9508
2007,15,M,Telemark,5896
2007,15,M,Troms,5535
2007,15,M,Vest-Agder,6171
2007,15,M,Vestfold,7980
2007,15,M,Østfold,8948
2007,20,F,Hele landet,138026
2007,20,F,Helseregion Midt-Norge,19975
2007,20,F,Helseregion Nord-Norge,13380
2007,20,F,Helseregion Sør-Øst,73994
2007,20,F,Helseregion Vest,30676
2007,20,F,Akershus,12910
2007,20,F,Aust-Agder,3218
2007,20,F,Buskerud,6866
2007,20,F,Finnmark,2128
2007,20,F,Hedmark,5024
2007,20,F,Hordaland,14392
2007,20,F,Møre og Romsdal,7286
2007,20,F,Nordland,6681
2007,20,F,Nord-Trøndelag,3824
2007,20,F,Oppland,4839
2007,20,F,Oslo,17816
2007,20,F,Rogaland,13132
2007,20,F,Sogn og Fjordane,3152
2007,20,F,Sør-Trøndelag,8865
2007,20,F,Telemark,4772
2007,20,F,Troms,4572
2007,20,F,Vest-Agder,5050
2007,20,F,Vestfold,6354
2007,20,F,Østfold,7146
2007,20,M,Hele landet,143959
2007,20,M,Helseregion Midt-Norge,21248
2007,20,M,Helseregion Nord-Norge,14456
2007,20,M,Helseregion Sør-Øst,76233
2007,20,M,Helseregion Vest,32023
2007,20,M,Akershus,14120
2007,20,M,Aust-Agder,3380
2007,20,M,Buskerud,7212
2007,20,M,Finnmark,2234
2007,20,M,Hedmark,5399
2007,20,M,Hordaland,14952
2007,20,M,Møre og Romsdal,8030
2007,20,M,Nordland,7288
2007,20,M,Nord-Trøndelag,3966
2007,20,M,Oppland,5265
2007,20,M,Oslo,16294
2007,20,M,Rogaland,13616
2007,20,M,Sogn og Fjordane,3455
2007,20,M,Sør-Trøndelag,9252
2007,20,M,Telemark,5048
2007,20,M,Troms,4934
2007,20,M,Vest-Agder,5524
2007,20,M,Vestfold,6624
2007,20,M,Østfold,7368
2007,25,F,Hele landet,144535
2007,25,F,Helseregion Midt-Norge,18878
2007,25,F,Helseregion Nord-Norge,12254
2007,25,F,Helseregion Sør-Øst,82154
2007,25,F,Helseregion Vest,31250
2007,25,F,Akershus,12804
2007,25,F,Aust-Agder,2816
2007,25,F,Buskerud,6782
2007,25,F,Finnmark,1905
2007,25,F,Hedmark,4366
2007,25,F,Hordaland,14966
2007,25,F,Møre og Romsdal,6444
2007,25,F,Nordland,5885
2007,25,F,Nord-Trøndelag,3146
2007,25,F,Oppland,4388
2007,25,F,Oslo,28841
2007,25,F,Rogaland,13580
2007,25,F,Sogn og Fjordane,2704
2007,25,F,Sør-Trøndelag,9287
2007,25,F,Telemark,4245
2007,25,F,Troms,4464
2007,25,F,Vest-Agder,5102
2007,25,F,Vestfold,5832
2007,25,F,Østfold,6976
2007,25,M,Hele landet,147452
2007,25,M,Helseregion Midt-Norge,20374
2007,25,M,Helseregion Nord-Norge,13296
2007,25,M,Helseregion Sør-Øst,80843
2007,25,M,Helseregion Vest,32940
2007,25,M,Akershus,12520
2007,25,M,Aust-Agder,3033
2007,25,M,Buskerud,6929
2007,25,M,Finnmark,2086
2007,25,M,Hedmark,4642
2007,25,M,Hordaland,15867
2007,25,M,Møre og Romsdal,6998
2007,25,M,Nordland,6387
2007,25,M,Nord-Trøndelag,3396
2007,25,M,Oppland,4722
2007,25,M,Oslo,25775
2007,25,M,Rogaland,14239
2007,25,M,Sogn og Fjordane,2834
2007,25,M,Sør-Trøndelag,9981
2007,25,M,Telemark,4536
2007,25,M,Troms,4822
2007,25,M,Vest-Agder,5363
2007,25,M,Vestfold,6181
2007,25,M,Østfold,7141
2007,30,F,Hele landet,157244
2007,30,F,Helseregion Midt-Norge,19620
2007,30,F,Helseregion Nord-Norge,13737
2007,30,F,Helseregion Sør-Øst,91710
2007,30,F,Helseregion Vest,32178
2007,30,F,Akershus,16428
2007,30,F,Aust-Agder,3248
2007,30,F,Buskerud,8020
2007,30,F,Finnmark,2259
2007,30,F,Hedmark,5168
2007,30,F,Hordaland,15561
2007,30,F,Møre og Romsdal,6724
2007,30,F,Nordland,6438
2007,30,F,Nord-Trøndelag,3438
2007,30,F,Oppland,5128
2007,30,F,Oslo,28750
2007,30,F,Rogaland,13908
2007,30,F,Sogn og Fjordane,2708
2007,30,F,Sør-Trøndelag,9458
2007,30,F,Telemark,4812
2007,30,F,Troms,5040
2007,30,F,Vest-Agder,5232
2007,30,F,Vestfold,6798
2007,30,F,Østfold,8124
2007,30,M,Hele landet,161311
2007,30,M,Helseregion Midt-Norge,20769
2007,30,M,Helseregion Nord-Norge,13832
2007,30,M,Helseregion Sør-Øst,92414
2007,30,M,Helseregion Vest,34296
2007,30,M,Akershus,15481
2007,30,M,Aust-Agder,3408
2007,30,M,Buskerud,8110
2007,30,M,Finnmark,2315
2007,30,M,Hedmark,5218
2007,30,M,Hordaland,16373
2007,30,M,Møre og Romsdal,7148
2007,30,M,Nordland,6378
2007,30,M,Nord-Trøndelag,3403
2007,30,M,Oppland,5132
2007,30,M,Oslo,30049
2007,30,M,Rogaland,15026
2007,30,M,Sogn og Fjordane,2896
2007,30,M,Sør-Trøndelag,10218
2007,30,M,Telemark,4925
2007,30,M,Troms,5139
2007,30,M,Vest-Agder,5314
2007,30,M,Vestfold,6574
2007,30,M,Østfold,8204
2007,35,F,Hele landet,176815
2007,35,F,Helseregion Midt-Norge,23370
2007,35,F,Helseregion Nord-Norge,16618
2007,35,F,Helseregion Sør-Øst,101301
2007,35,F,Helseregion Vest,35526
2007,35,F,Akershus,21456
2007,35,F,Aust-Agder,3686
2007,35,F,Buskerud,9526
2007,35,F,Finnmark,2806
2007,35,F,Hedmark,6494
2007,35,F,Hordaland,16728
2007,35,F,Møre og Romsdal,8446
2007,35,F,Nordland,8024
2007,35,F,Nord-Trøndelag,4387
2007,35,F,Oppland,6467
2007,35,F,Oslo,23610
2007,35,F,Rogaland,15312
2007,35,F,Sogn og Fjordane,3486
2007,35,F,Sør-Trøndelag,10537
2007,35,F,Telemark,5933
2007,35,F,Troms,5787
2007,35,F,Vest-Agder,5886
2007,35,F,Vestfold,8272
2007,35,F,Østfold,9974
2007,35,M,Hele landet,183448
2007,35,M,Helseregion Midt-Norge,24302
2007,35,M,Helseregion Nord-Norge,17436
2007,35,M,Helseregion Sør-Øst,104375
2007,35,M,Helseregion Vest,37335
2007,35,M,Akershus,20886
2007,35,M,Aust-Agder,3795
2007,35,M,Buskerud,9692
2007,35,M,Finnmark,3014
2007,35,M,Hedmark,6670
2007,35,M,Hordaland,17623
2007,35,M,Møre og Romsdal,8760
2007,35,M,Nordland,8353
2007,35,M,Nord-Trøndelag,4535
2007,35,M,Oppland,6608
2007,35,M,Oslo,26224
2007,35,M,Rogaland,16130
2007,35,M,Sogn og Fjordane,3582
2007,35,M,Sør-Trøndelag,11006
2007,35,M,Telemark,6032
2007,35,M,Troms,6068
2007,35,M,Vest-Agder,6136
2007,35,M,Vestfold,8294
2007,35,M,Østfold,10036
2007,40,F,Hele landet,170450
